checking_account_status,duration,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate,residence_since,age,existing_credits,num_dependents,personal_status_A92,personal_status_A93,personal_status_A94,other_debtors_A102,other_debtors_A103,property_A122,property_A123,property_A124,other_installment_plans_A142,other_installment_plans_A143,housing_A152,housing_A153,job_A172,job_A173,job_A174,telephone_A192,foreign_worker_A202,monthly_payment_estimate
0,2.5649493574615367,0.293,0.234,7.660585461703256,0,2,3,2,3.6888794541139363,2,2,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,2.9866419933081008
0,3.2188758248682006,0.53,0.181,8.005367067316664,4,2,2,4,3.044522437723423,1,1,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.4870071114484356
1,3.6109179126442243,0.53,0.181,9.10886120302633,1,1,4,1,3.4011973816621555,1,1,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,2.522588832919782
3,3.2188758248682006,0.293,0.181,7.368970402194793,0,3,4,3,3.713572066704308,2,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.289299371309709
1,2.9444389791664403,0.53,0.28,7.171656822768514,0,4,4,2,3.4965075614664802,1,1,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,2.435661555057522
2,1.9459101490553132,0.293,0.234,7.188412736496954,1,4,2,4,3.367295829986474,2,2,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,3.694113389555388
0,3.2188758248682006,0.53,0.234,8.046869510959576,0,1,4,1,3.332204510175204,1,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.499900570500902
0,3.6109179126442243,0.53,0.103,8.611411866655219,0,4,2,4,3.7612001156935624,1,2,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.384826261627533
2,2.302585092994046,0.53,0.28,7.027314514039777,1,4,2,4,3.912023005428146,1,1,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,3.0519239160461065
1,3.2188758248682006,0.293,0.28,7.104144092987527,1,1,4,4,3.6635616461296463,2,2,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,2.207026452559229
0,3.2188758248682006,0.53,0.234,7.0967213784947605,0,1,4,4,3.2188758248682006,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2.2047204566474203
3,2.3978952727983707,0.53,0.234,7.177782416195197,4,2,4,4,3.332204510175204,1,1,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,2.993367766148788
2,2.772588722239781,0.293,0.103,7.766840537085513,2,2,2,2,3.6109179126442243,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.8012955815571607
1,2.772588722239781,0.049,0.234,8.832149906002899,1,0,1,2,3.5553480614894135,1,2,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,3.1855247174445767
3,3.2188758248682006,0.53,0.28,7.254177846456518,0,2,4,2,3.367295829986474,1,1,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.253637058755923
3,3.6888794541139363,0.53,0.103,9.058237593766226,1,4,4,2,3.828641396489095,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,2.4555526160293035
0,2.5649493574615367,0.53,0.234,6.633318433280377,0,3,4,2,3.295836866004329,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.586140117731291
3,3.6109179126442243,0.53,0.103,8.452547997922705,0,2,2,2,3.4965075614664802,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,2.340830836481969
2,2.772588722239781,0.53,0.097,7.89655270164304,0,3,2,4,3.295836866004329,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,2.8480793556946904
1,2.5649493574615367,0.088,0.28,6.373319789577012,0,2,4,4,3.044522437723423,2,1,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2.484774122747016
3,3.2188758248682006,0.53,0.234,7.721348612617949,4,1,4,1,4.007333185232471,1,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.3987718174664616
0,1.9459101490553132,0.293,0.234,6.413458957167357,0,3,4,3,3.6375861597263857,2,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,3.295865926944735
0,1.9459101490553132,0.293,0.234,7.216709486709457,0,1,2,4,3.713572066704308,1,2,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,3.7086550425840445
3,3.6109179126442243,0.293,0.181,8.871785969150645,0,1,2,4,3.1780538303479458,2,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,2.456933717070838
0,1.9459101490553132,0.53,0.234,7.093404625868766,1,4,3,2,3.784189633918261,1,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,3.6452888789918805
3,1.9459101490553132,0.293,0.28,6.55250788703459,4,4,4,4,3.6109179126442243,2,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,3.3673229415117936
3,3.2188758248682006,0.293,0.022,8.613956859848546,0,4,3,4,3.8066624897703196,2,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.676076160906658
0,2.9444389791664403,0.53,0.28,8.068089626278244,0,2,2,2,3.2188758248682006,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.740110996819601
0,3.8918202981106265,0.04,0.181,8.87066300440602,0,2,3,4,3.9889840465642745,2,2,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.2793095068424636
3,3.2188758248682006,0.53,0.103,8.157370441186774,1,3,3,4,3.1780538303479458,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.534229614626648
1,2.9444389791664403,0.53,0.28,7.01571242048723,0,2,4,4,3.295836866004329,1,2,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,2.382699206921025
1,3.295836866004329,0.53,0.103,8.983063289380366,0,1,2,3,3.4339872044851463,2,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.7255788604218396
3,2.772588722239781,0.293,0.05,7.334981878871814,1,2,4,3,3.4657359027997265,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.6455354954146943
3,1.9459101490553132,0.293,0.28,7.315883504509785,0,3,2,1,3.7612001156935624,2,2,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,3.7596204059377816
0,3.6109179126442243,0.53,0.28,7.741967899820685,0,2,4,4,3.4657359027997265,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,2.1440442810153364
0,1.9459101490553132,0.53,0.234,6.4967749901858625,0,1,3,4,3.7376696182833684,1,2,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,3.338681898205768
1,3.6109179126442243,0.53,0.05,7.729295674310482,0,3,3,1,3.4965075614664802,2,2,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.1405348615777386
1,2.772588722239781,0.53,0.234,7.875499292445208,1,2,2,4,3.367295829986474,2,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,2.840485943433811
3,2.5649493574615367,0.088,0.103,7.315883504509785,0,2,4,4,3.7376696182833684,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2.852252612016529
3,3.2188758248682006,0.53,0.28,7.179307969504034,1,3,4,3,3.295836866004329,1,1,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,2.2303774237075444
3,3.2188758248682006,0.53,0.28,8.041091003708633,4,1,4,2,3.258096538021482,2,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.4981053762885934
2,3.091042453358316,0.293,0.05,7.749322464660356,0,1,2,1,3.5263605246161616,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,2.5070255687497824
0,1.9459101490553132,0.53,0.234,7.226209010100671,4,0,4,3,4.204692619390966,1,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,3.713536831908092
1,2.9444389791664403,0.293,0.181,8.19229373114764,0,4,3,4,3.6375861597263857,1,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,2.7822936012981487
0,3.8918202981106265,0.53,0.234,8.957252944288902,0,4,4,4,3.7612001156935624,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2.301558720128318
2,2.9444389791664403,0.53,0.181,8.022896869601457,0,1,1,1,3.828641396489095,1,1,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,2.7247624849310714
1,2.5649493574615367,0.53,0.28,7.336285660021297,0,1,1,1,3.1780538303479458,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2.8602068257916122
3,3.2188758248682006,0.088,0.234,7.617267813628347,0,4,4,4,4.110873864173311,2,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,2.366437299251903
0,3.4339872044851463,0.53,0.181,8.756367559802975,4,4,4,4,3.4657359027997265,1,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.5499126928505276
2,2.9444389791664403,0.53,0.181,7.9603236291488395,0,2,2,1,3.5553480614894135,1,2,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,2.703511156275474
3,2.5649493574615367,0.293,0.234,7.135687347028144,0,4,4,4,4.127134385045092,2,1,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,2.7819993117096655
0,3.2188758248682006,0.088,0.234,7.195937226475569,0,0,4,2,3.784189633918261,2,2,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,2.2355435928536362
3,3.2188758248682006,0.293,0.234,7.612336837167746,0,2,4,4,3.6375861597263857,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.3649054052836718
3,3.2188758248682006,0.53,0.28,7.347943823148687,0,3,3,1,3.4965075614664802,1,2,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,2.2827670972518965
0,2.5649493574615367,0.049,0.28,6.440946540632921,0,2,4,4,3.2188758248682006,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2.5111398483934813
3,3.8918202981106265,0.293,0.103,9.089189170412032,4,3,2,1,3.58351893845611,2,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,2.3354596240799164
3,2.5649493574615367,0.293,0.022,6.904750769961838,4,3,4,4,3.1780538303479458,2,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.6919637808347567
3,1.9459101490553132,0.049,0.28,7.467942332285852,2,4,2,4,3.828641396489095,1,2,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,3.8377631854745893
0,3.8918202981106265,0.53,0.28,8.85366542803745,0,3,1,1,3.5553480614894135,2,1,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,2.2749419936824076
1,2.5649493574615367,0.293,0.234,7.59890045687141,1,1,4,1,3.332204510175204,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.9625927836609773
1,2.302585092994046,0.53,0.05,7.090076835776092,0,3,4,4,4.204692619390966,2,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,3.0791812460476247
1,2.5649493574615367,0.53,0.28,7.194436851100335,0,1,2,1,3.1354942159291497,1,1,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,2.8049040540201857
1,2.9444389791664403,0.04,0.234,7.731492029245684,1,1,3,3,3.367295829986474,2,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.625794619603372
3,3.091042453358316,0.04,0.234,8.517992871586802,4,2,1,4,3.4011973816621555,2,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,2.7557023237685665
0,3.2188758248682006,0.049,0.181,8.175547596021026,0,3,3,4,3.332204510175204,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,2.539876665281358
1,2.9444389791664403,0.293,0.181,7.564757012905729,0,1,2,2,3.4657359027997265,2,1,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,2.5691675278145123
0,3.2188758248682006,0.53,0.103,7.994632311431825,4,4,4,4,3.912023005428146,1,2,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,2.483672172025826
0,3.2188758248682006,0.049,0.28,7.344072850573066,0,3,4,4,3.2188758248682006,1,1,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,2.281564512005919
2,1.9459101490553132,0.088,0.28,6.52795791762255,0,1,2,1,3.4011973816621555,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,3.3547067529257184
1,3.6109179126442243,0.53,0.234,9.424644974623188,4,2,1,4,3.6375861597263857,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,2.61004132539852
1,3.2188758248682006,0.088,0.097,8.45807992692373,4,2,4,2,3.6375861597263857,2,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,2.627650268947561
1,3.2188758248682006,0.088,0.28,7.348587530927593,1,3,3,2,3.1780538303479458,2,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,2.2829670763172376
0,2.5649493574615367,0.53,0.234,7.224753405767971,0,3,2,3,3.6109179126442243,1,1,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.8167236069401853
3,3.2188758248682006,0.293,0.28,7.8551570058813445,3,4,2,2,3.5553480614894135,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.440341732102381
1,3.8918202981106265,0.53,0.28,8.289037098278483,4,3,4,1,3.7376696182833684,2,2,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.1298612123233402
0,3.8918202981106265,0.53,0.28,8.818630229100354,0,2,3,2,3.4657359027997265,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.2659397283532234
0,3.2188758248682006,0.53,0.181,8.081784206935001,0,1,4,4,3.1780538303479458,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2.5107474306704316
3,3.4339872044851463,0.293,0.28,8.691986481789401,0,3,3,2,3.6635616461296463,1,1,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,2.5311644931107367
3,3.2188758248682006,0.53,0.103,8.600430789986293,4,0,2,4,3.295836866004329,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,2.671874051040302
0,2.772588722239781,0.53,0.097,6.693323668269949,0,2,4,4,3.1354942159291497,1,1,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,2.4141062158194453
1,2.302585092994046,0.53,0.28,6.9874902470009905,0,4,4,4,3.332204510175204,2,1,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,3.03462845662532
3,2.772588722239781,0.293,0.181,7.933438387627489,0,3,2,3,3.2188758248682006,2,1,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,2.861383054757078
1,2.5649493574615367,0.53,0.28,7.983098940710892,0,3,2,1,3.332204510175204,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,3.1123807249791304
3,3.2188758248682006,0.293,0.05,7.564238475170491,4,2,3,2,3.5263605246161616,2,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.3499628089816778
1,3.6109179126442243,0.293,0.234,7.944846711001996,0,1,4,4,3.332204510175204,2,1,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.200229111601182
3,3.2188758248682006,0.53,0.009,6.843749949006225,0,1,4,3,3.332204510175204,2,1,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,2.1261304633540647
1,2.9444389791664403,0.293,0.234,6.963189985870238,0,4,3,3,3.4339872044851463,2,1,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2.364861365828505
1,2.5649493574615367,0.293,0.234,8.047189562170502,0,1,1,3,3.912023005428146,2,2,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3.1373678153765168
3,2.302585092994046,0.53,0.181,7.236339342754344,0,2,4,2,3.295836866004329,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.1427022457376155
1,3.6109179126442243,0.53,0.022,7.776954403322442,0,1,4,1,3.5263605246161616,1,1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,2.1537333695928544
3,2.5649493574615367,0.53,0.234,7.665753431861699,4,4,4,4,3.970291913552122,1,1,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,2.988656836269194
0,2.9444389791664403,0.53,0.181,7.620705086838262,0,2,1,4,3.044522437723423,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.5881687957397084
0,2.302585092994046,0.293,0.234,7.937374696163295,0,2,2,2,3.6109179126442243,2,2,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.447158031342219
0,2.5649493574615367,0.53,0.181,7.162397497355718,0,2,4,1,3.091042453358316,1,1,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,2.7924128312787255
0,2.9444389791664403,0.53,0.012,7.1049654482698426,0,2,4,3,3.871201010907891,1,1,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,2.413011612243101
0,2.5649493574615367,0.293,0.181,7.717351272185329,0,4,3,3,4.110873864173311,2,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,3.0087733505284446
0,2.5649493574615367,0.293,0.28,6.120099597187713,0,3,4,3,4.07753744390572,4,1,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,2.386050851017431
1,3.2188758248682006,0.088,0.234,7.583756300707112,4,2,4,4,3.7612001156935624,2,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,2.3560263624079485
3,3.091042453358316,0.53,0.097,7.360739903058278,3,4,4,4,3.6109179126442243,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2.3813131052474144
1,3.2188758248682006,0.53,0.234,7.908019444632471,0,2,3,4,3.044522437723423,1,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,2.456764372063427
0,3.2188758248682006,0.049,0.012,7.214504414151143,4,4,4,3,3.713572066704308,1,1,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,2.241311814023316
1,1.9459101490553132,0.049,0.234,6.837332814685591,1,1,1,1,3.4965075614664802,1,1,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,3.513693999697227
0,3.2188758248682006,0.53,0.234,7.274479558773871,0,3,4,4,3.1780538303479458,2,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,2.2599441403029985
1,3.2188758248682006,0.04,0.097,8.352790135124629,0,2,1,4,3.6109179126442243,3,1,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,2.5949401559989163
3,2.9444389791664403,0.293,0.234,7.9287663216266955,0,3,2,2,3.4657359027997265,2,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2.6927935602426034
3,3.2188758248682006,0.088,0.097,8.259458195332408,0,2,1,2,3.4965075614664802,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.5659449586473557
1,2.0794415416798357,0.53,0.28,7.753623546559746,0,1,1,1,3.828641396489095,1,1,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,3.728704746513881
1,2.302585092994046,0.53,0.181,6.823286122355687,0,2,4,1,3.4339872044851463,1,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.963315511386111
1,3.2188758248682006,0.049,0.05,7.516433302915632,0,3,4,4,3.5553480614894135,1,1,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,2.335111297194386
3,3.6109179126442243,0.53,0.181,8.116715624819111,0,2,4,2,3.367295829986474,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,2.2478261265361623
2,2.3978952727983707,0.53,0.181,7.151485463904735,0,1,4,2,3.1780538303479458,1,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.9824010852479272
0,3.2188758248682006,0.049,0.181,7.947678571301568,2,2,4,4,3.1354942159291497,1,1,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,2.4690851725002445
3,3.2188758248682006,0.293,0.097,8.417814747435958,0,2,3,2,4.204692619390966,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,2.6151411876165285
1,3.6109179126442243,0.53,0.28,7.890582534656536,1,2,4,4,3.9318256327243257,1,1,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,2.1852013049165033
3,2.9444389791664403,0.53,0.28,7.62657020629066,0,1,4,1,3.5263605246161616,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.5901607267981874
3,2.772588722239781,0.53,0.103,7.170888478512505,4,4,4,4,3.828641396489095,1,2,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,2.586351311679449
0,2.5649493574615367,0.53,0.012,6.60934924316738,1,0,4,3,3.1354942159291497,1,1,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.576795219734272
2,2.3978952727983707,0.53,0.234,7.123672785204607,1,4,1,4,3.8918202981106265,1,2,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,2.9708022973376984
0,3.091042453358316,0.53,0.28,8.119100837637486,3,1,4,2,3.4011973816621555,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,2.626654586648058
0,3.2188758248682006,0.049,0.103,8.197814032221203,0,2,1,4,3.1354942159291497,1,1,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,2.5467941226210145
3,2.9444389791664403,0.088,0.181,7.500529485395295,0,3,4,1,3.1354942159291497,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,2.5473543647756856
1,3.8918202981106265,0.04,0.097,9.40960098282706,4,2,2,2,3.8918202981106265,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,2.4177891737178014
1,4.007333185232471,0.088,0.28,9.12238309321704,4,2,2,2,3.332204510175204,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,2.276422416492388
0,1.9459101490553132,0.293,0.234,8.209852481301272,0,2,1,3,3.6375861597263857,3,2,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4.219029581240909
1,3.4339872044851463,0.53,0.181,8.143807976771484,1,2,2,4,3.091042453358316,1,1,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,2.371531252689241
3,2.5649493574615367,0.53,0.234,6.46302945692067,0,2,4,2,3.912023005428146,1,1,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,2.519749342465366
1,3.091042453358316,0.293,0.097,8.203304026795282,0,3,2,3,3.332204510175204,2,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.6538956195450054
3,2.9444389791664403,0.293,0.234,7.333676395657684,0,2,3,2,3.4965075614664802,2,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2.49068717251319
3,3.8918202981106265,0.53,0.097,8.272570608424903,4,2,4,2,3.6635616461296463,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2.125630161403139
0,2.5649493574615367,0.53,0.181,7.527793987721444,0,1,4,1,3.1354942159291497,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,2.9348704159880588
0,2.9444389791664403,0.53,0.28,7.8636512654486515,0,2,4,4,4.189654742026425,2,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,2.6706789718137824
3,2.772588722239781,0.53,0.28,7.590852123688581,4,4,4,2,3.58351893845611,1,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.737821178741743
2,1.9459101490553132,0.53,0.181,7.6577552711348655,0,2,2,2,3.7376696182833684,1,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,3.9353077401094283
1,2.302585092994046,0.049,0.234,7.271008538280992,1,3,2,3,3.4011973816621555,1,1,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,3.1577588860468637
3,3.7612001156935624,0.293,0.181,8.304742269640771,2,2,4,4,3.6109179126442243,2,1,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,2.208003300592631
3,2.302585092994046,0.53,0.05,8.251403065380556,4,4,1,4,4.174387269895637,1,1,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,3.5835388192543522
0,3.2188758248682006,0.53,0.28,8.205491613120236,0,2,2,4,3.367295829986474,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.549179297233753
0,2.9444389791664403,0.049,0.181,7.348587530927593,0,2,4,3,3.8066624897703196,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,2.4957513410612266
1,2.772588722239781,0.53,0.28,7.275864600546533,4,1,4,1,3.1780538303479458,1,1,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,2.6242134443470104
3,2.302585092994046,0.53,0.181,7.591357046698551,0,1,2,2,3.044522437723423,2,1,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,3.2968844755385467
1,3.2188758248682006,0.53,0.234,7.212294468500341,0,1,3,4,3.258096538021482,1,1,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,2.240625255805155
3,2.5649493574615367,0.53,0.05,7.2399325913204695,0,4,4,4,3.871201010907891,3,2,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,2.8226415349134384
3,3.2188758248682006,0.53,0.28,7.227662498728654,2,3,4,1,3.367295829986474,1,1,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.2453996028332646
3,4.007333185232471,0.088,0.28,9.447941704073232,0,3,2,4,3.091042453358316,2,1,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,2.357663130904635
3,2.5649493574615367,0.53,0.28,7.309212365692763,0,1,4,3,3.5553480614894135,1,2,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,2.849651726818692
0,3.7612001156935624,0.088,0.28,8.382747094863314,0,3,3,2,3.295836866004329,2,2,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,2.2287426451696635
0,2.9444389791664403,0.53,0.05,6.621405651764134,0,0,4,1,3.332204510175204,1,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2.2487834519968994
1,2.772588722239781,0.53,0.022,7.1770187659099,0,4,4,4,3.6635616461296463,2,1,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,2.5885623454863103
3,2.772588722239781,0.53,0.05,8.439015410352214,1,2,3,2,3.713572066704308,1,1,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,3.04373142062517
3,3.2188758248682006,0.293,0.28,7.524021415206125,0,3,4,2,3.5263605246161616,2,1,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,2.337468676821108
0,2.9444389791664403,0.293,0.28,7.53955882930103,0,3,4,1,3.4965075614664802,2,1,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,2.5606096382528705
3,3.6109179126442243,0.088,0.097,8.984818995876008,4,1,4,4,3.332204510175204,2,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,2.488236845377787
0,3.4339872044851463,0.04,0.181,8.430327258394575,0,2,2,2,3.4965075614664802,2,1,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,2.454967580363633
